"","Cell.ID","Value","Std.Error","p.value"
"15966","43904",4.68882618993789e-06,7.35223608916302e-07,1.13725226156085e-07
"15967","43905",3.95453891725125e-06,9.56197227195415e-07,0.00016582171736876
"15968","43906",4.88371367759185e-06,1.22136724822174e-06,0.000252676894535641
"15969","43907",4.92703939813146e-06,3.94479526619416e-07,9.88943486907713e-16
"15970","43908",2.42916245012254e-06,3.41282723675629e-07,9.86892219073499e-09
"15971","43909",2.76392676828453e-06,3.38007208029448e-07,3.17047351991156e-10
"15972","43910",5.57219003905523e-06,4.13656908986741e-07,7.68931807626832e-17
"15973","43911",3.52570002248178e-06,5.09419137514266e-07,1.88535137579686e-08
"15974","43912",6.33923145093947e-06,1.00167001792943e-06,1.33662232449978e-07
"15975","43913",6.258656022271e-06,5.01479266438958e-07,1.01454461033042e-15
"15976","43914",5.5672886069019e-06,9.77961249239108e-07,1.0977762477882e-06
"15977","43915",5.7979691707671e-06,1.20541137315768e-06,1.96841878944638e-05
"15978","43916",1.28991662194322e-06,3.5160504460569e-07,0.000681147725220136
"15979","43917",6.28534352161708e-07,2.46654387336498e-07,0.0145730915398264
"15980","43918",8.82214489583262e-07,2.66003863784401e-07,0.00188695374684731
"15981","43919",1.99054313600318e-06,3.27822883785097e-07,3.12895009642949e-07
"15982","43920",4.17390507040321e-06,7.43182296609252e-07,1.41314890667425e-06
"15983","43921",4.12503789833686e-06,8.01078915846365e-07,6.54667999476478e-06
"15984","43922",5.43509300493732e-06,1.05682616326097e-06,6.6871949192185e-06
"15985","43923",1.09125896263319e-05,1.58517829279037e-06,2.12907591333879e-08
"15986","43924",1.32380293200452e-05,1.90932131808334e-06,1.81016902272974e-08
"15987","43925",1.3126014396501e-05,1.95750778446966e-06,3.84013801705922e-08
"15988","43926",1.56805566537885e-05,4.0049933505904e-06,0.000325560742134593
"15989","43927",2.69492472876331e-05,2.07551139583769e-06,2.68818706598919e-16
"15990","43928",2.6795481262895e-05,4.43201817250363e-06,3.41182448225386e-07
"15991","43929",2.8091781506993e-05,5.39667019417906e-06,5.45162411311004e-06
"15992","43930",3.30166483399247e-05,5.60768494751027e-06,5.76028551945216e-07
"15993","43931",3.6079829034047e-05,5.71815996406759e-06,1.42334037845165e-07
"15994","43932",3.68152021409187e-05,6.44879149487971e-06,1.04090056796377e-06
"15995","43933",4.35591065288663e-05,6.17175772386022e-06,1.20175084293885e-08
"15996","43934",4.67756748134978e-05,7.12323572152109e-06,6.07786753141242e-08
"15997","43935",4.62140118657336e-05,8.5365912365523e-06,2.75436508851057e-06
"15998","43936",5.04610027297424e-05,8.57515149043741e-06,5.82141724251393e-07
"15999","43937",5.32485306013554e-05,8.32705500856362e-06,1.07416894175464e-07
"16000","43938",4.87890016040947e-05,1.06571826025148e-05,4.13705473184118e-05
"16001","43939",4.87683437452332e-05,1.23810338583418e-05,0.000302970782458257
"16002","43940",4.98598075301872e-05,9.35900097484144e-06,3.65510623358821e-06
"16003","43941",6.47345757459794e-05,1.01705111059642e-05,1.18528592378327e-07
"16004","43942",5.42716637701381e-05,1.19049828471651e-05,4.39909809818854e-05
"16005","43943",5.6576880830581e-05,1.33623996007881e-05,0.000122237204033842
"16006","43944",0.000116423284967729,1.16818985659655e-05,1.24150924074814e-12
"16007","43945",0.000130656607704255,1.3006463771175e-05,9.79589836360316e-13
"16008","43946",0.000312443969276014,6.23533361580833e-05,1.02766748078147e-05
"16009","43947",0.000306334164039376,5.03799278431439e-05,3.04232742460227e-07
"16010","43948",0.000296499764620312,4.91045985915787e-05,3.50069173363236e-07
"16011","43949",0.000291811430953057,4.81629591459937e-05,3.26854650762465e-07
"16012","43950",0.000297966657160986,4.9304579475576e-05,3.44020250989582e-07
"16013","43951",0.000288712678997326,4.81661901384979e-05,4.0504702061446e-07
"16014","43952",0.000310447045659535,4.93933511690772e-05,1.5436844809266e-07
"16015","43953",0.000333262295557487,4.87407775053775e-05,2.48361459324901e-08
"16016","43954",0.000409465225969319,5.45089753238365e-05,2.71751774833908e-09
"16017","43957",0.000445942629204104,5.99181113497176e-05,3.4070570017129e-09
"16018","43958",0.000506053923379764,6.75546576276416e-05,2.90864523012398e-09
"16019","43959",0.000612298660212521,9.04082474797415e-05,3.07640439729972e-08
"16020","43969",0.000401661596333311,2.53629812659058e-05,2.57094228324749e-19
"16021","43970",0.000327010316272307,2.29084583956382e-05,1.03204833423743e-17
"16022","43971",0.000264696915539291,1.6343960581344e-05,1.14178553928806e-19
"16023","43972",0.000289996998491339,2.5055566971202e-05,1.1978250811194e-14
"16024","43973",0.000431619649324858,4.87677095794375e-05,3.76752884159146e-11
"16025","43991",0.000757462167035605,9.83213826113072e-05,1.45568389984874e-09
"16026","43992",0.000591588358177366,6.61046004029695e-05,2.76841503528451e-11
"16027","43993",0.000545083952284057,7.12855370665231e-05,1.75401184721679e-09
"16028","43994",0.00071476871230851,8.59240766896756e-05,2.01846729848491e-10
"16029","44236",0.000572783041564207,9.32630427222402e-05,2.48462933347618e-07
"16030","44237",0.000404455827325446,9.01914855995575e-05,5.56896444197387e-05
"16031","44238",0.000281034636489877,6.28207634496301e-05,5.76291835077121e-05
"16032","44239",0.000243973513797116,9.386042668754e-05,0.0128338810008445
"16033","44240",0.000325304920383107,0.000135124827122422,0.0205367182868069
"16034","44241",0.000291424818338536,6.72957856474266e-05,9.04357036229022e-05
"16035","44242",0.000140844787721214,1.96500470806666e-05,8.37706469177967e-09
"16036","44243",0.000147007689377219,1.67214074121664e-05,4.53057281651973e-11
"16037","44244",5.59407096956451e-05,3.10026987815693e-05,0.0783455858754519
"16038","44245",0.000111456767477764,2.90231734999715e-05,0.000408286646314316
"16039","44246",0.000140192993651596,3.2989094236721e-05,0.000116425521794553
"16040","44247",0.000184562994089052,5.53768026210601e-05,0.0018017770451007
"16041","44248",0.00022106986055102,6.52369740734012e-05,0.00153693644143046
"16042","44249",0.000260245483836477,6.2380401204854e-05,0.000148246638218156
"16043","44250",0.000290612731170661,6.33673680580793e-05,4.03149234683194e-05
"16044","44251",0.000258394952189209,7.42857986602247e-05,0.00118785459769037
"16045","44252",0.000234212613447091,5.34114855672341e-05,7.61980869863441e-05
"16046","44253",0.000210228973263491,3.61700591990883e-05,7.39549295227931e-07
"16047","44254",0.000183792193882659,3.50777495701663e-05,4.87507023555731e-06
"16048","44255",0.000149619000655994,2.36879347464125e-05,1.39272771047607e-07
"16049","44256",0.000151352212461825,2.53622912594595e-05,4.42187056124544e-07
"16050","44257",0.000141592457948702,2.01750175789603e-05,1.36897283556548e-08
"16051","44258",0.0001386341224749,1.84296446539332e-05,2.62650177498271e-09
"16052","44259",0.00014304184626074,1.85523225458245e-05,1.42651104076533e-09
"16053","44260",0.000156813814249781,2.05777868673709e-05,1.90826729863441e-09
"16054","44261",0.000185428230881388,2.45359010824964e-05,2.3430068296027e-09
"16055","44262",0.000159316632320915,2.22234116618685e-05,8.34391233032838e-09
"16056","44263",0.000147818793964112,2.03065902715648e-05,5.8084625506354e-09
"16057","44264",0.000114106703865922,1.57530295244192e-05,6.53281696380108e-09
"16058","44265",9.24735934215057e-05,1.0655401814573e-05,6.46002313710276e-11
"16059","44266",8.53744250165086e-05,1.14650276269967e-05,3.36316503210099e-09
"16060","44267",9.23460806376672e-05,1.27112559961706e-05,6.08986717804793e-09
"16061","44268",0.000143298116903815,1.50183064972337e-05,4.46858183003617e-12
"16062","44269",0.000187069069774286,2.68537054064495e-05,1.62445520167574e-08
"16063","44270",0.000209759373238576,1.94612601019703e-05,1.14226365451675e-13
"16064","44271",0.000225846809486708,1.64554009885513e-05,4.04172328273424e-17
"16065","44272",0.000255278183999191,2.03648274410582e-05,8.76635057502091e-16
"16066","44273",0.000289809420471124,3.02023892649287e-05,3.79191406206742e-12
"16067","44274",0.000336154420644253,3.94679844619214e-05,1.07490702489154e-10
"16068","44275",0.000364045700143039,4.88019614370907e-05,3.22198871026016e-09
"16069","44276",0.000407188947253277,5.4624982647841e-05,3.27915048260687e-09
"16070","44277",0.00045137405330868,6.04817094256671e-05,3.18716705974141e-09
"16071","44278",0.000496972453621507,6.60725940908183e-05,2.63276469888247e-09
"16072","44279",0.00056489867797461,7.61665753542853e-05,3.70778404932688e-09
"16073","44280",0.000651439169316627,8.48104810420586e-05,1.56753859681832e-09
"16074","44281",0.000752047061812388,8.7864155410278e-05,9.41091800378053e-11
"16075","44282",0.000784872060607205,9.58676426673281e-05,3.07152149620977e-10
"16076","44283",0.000708809958065821,9.61039618326692e-05,4.24154800662103e-09
"16077","44284",0.000728243954039888,8.74312505903052e-05,1.95071367824984e-10
"16078","44285",0.000747284806740434,8.74592193399115e-05,9.86210611014106e-11
"16079","44286",0.000723226381546234,9.51769318891971e-05,2.04825957013467e-09
"16080","44287",0.000739531891644571,0.000101547236038819,5.74624808176974e-09
"16081","44288",0.000733065838352127,0.000102132292019557,8.10783627241353e-09
"16082","44289",0.000720932488753926,9.90459505021214e-05,5.8195599545028e-09
"16083","44290",0.00070329469488904,9.91408549615633e-05,1.06733411519143e-08
"16084","44291",0.000688074825511747,0.000101225798704263,2.83427656240119e-08
"16085","44292",0.000688408301605227,0.000101978985123493,3.30940408419426e-08
"16086","44293",0.000688278811785446,9.95607907821408e-05,1.93488463141151e-08
"16087","44294",0.000670899240690905,9.88048641149784e-05,2.90323569303025e-08
"16088","44295",0.000674910382307787,9.71135343971169e-05,1.71532222260549e-08
"16089","44296",0.000701476725072845,0.00010055216232567,1.57173981326638e-08
"16090","44297",0.000735934008882227,0.000101294868650928,6.0827216635653e-09
"16091","44298",0.000766502813732388,0.000107854777165115,1.02299991459323e-08
"16092","44299",0.000862587516500053,0.000123166398199683,1.43718486028834e-08
"16093","44300",0.000999922657517952,0.000138506647676747,7.07134103455825e-09
"16094","44301",0.00124913672429801,0.000155008334635163,4.63652455440625e-10
"16095","44302",0.00146190347298355,0.00016064523990899,1.73248640829112e-11
"16096","44303",0.00156897894107678,0.000158523892958719,1.52504232725469e-12
"16097","44304",0.0016116950236579,0.00016030518405664,9.55369835955169e-13
"16098","44305",0.00160230878886917,0.00018109439611834,3.7982865770362e-11
"16099","44306",0.00158590172746319,0.00018927437139921,1.66645783279332e-10
"16100","44307",0.00153601617180708,0.000182114080489699,1.39717156162259e-10
"16101","44308",0.00140108055072787,0.000171366544640109,3.18262203239992e-10
"16102","44309",0.00124131413637299,0.000149410513156964,2.08730850968702e-10
"16103","44310",0.0010474635835366,0.000137408062710796,1.89297885999402e-09
"16104","44311",0.000941261844827074,0.00011429601047761,2.63259377978968e-10
"16105","44312",0.000896251165388234,0.000109192601536535,2.87259921304526e-10
"16106","44313",0.000923640729905452,0.000107734487610858,9.00097049267211e-11
"16107","44314",0.000873008631588209,0.000103724242747173,1.47803522531403e-10
"16108","44315",0.000828295042318182,0.000102985707471338,4.8762231615156e-10
"16109","44316",0.000805137474106172,9.99266760774846e-05,4.6548783853524e-10
"16110","44317",0.000813683525871561,0.000102715172914932,7.19878341904271e-10
"16111","44318",0.000904067094285598,0.000114105594412042,7.16803475548223e-10
"16112","44319",0.00113258718798236,0.000137682861396334,2.71143848252858e-10
"16113","44320",0.00138770603116037,0.000168179636315428,2.50125692847984e-10
"16114","44448",0.00160425245026109,0.000606970197987606,0.0114985097248013
"16115","44449",0.00145381746573293,0.00052288667816284,0.00809186852130231
"16116","44450",0.000723250690082135,0.000309208997671263,0.0241654760849449
"16117","44451",0.000673423413391638,0.000277611134945161,0.0196513656845232
"16118","44452",0.000696483188867525,0.000255584420565472,0.0093325748900415
"16119","44453",0.000572088946169839,0.00023784759236723,0.0206435651456691
"16120","44454",0.000542975888432193,0.000233310968235201,0.0248451122898638
"16121","44455",0.000533028964375944,0.000269811776034073,0.0547997194161359
"16122","44456",0.000904293193909654,0.000566562367078999,0.1179632720886
"16123","44471",0.00284805188217012,0.00126493119200975,0.0296407194914831
"16124","44472",0.00281830545322635,0.00118747596113641,0.0222782780455022
"16125","44473",0.00281604964733066,0.00124108111525341,0.0284654797905535
"16126","44475",0.00275145661164783,0.00128774876426968,0.0384972761338008
"16127","44476",0.00267218247669315,0.00121453665260721,0.0333486459693538
"16128","44477",0.00258714399556535,0.00117212110391621,0.0328154199726925
"16129","44478",0.00229263323977794,0.0012580549168324,0.0755249369683892
"16130","44480",0.00258466624222092,0.00149031165564627,0.0901977043239984
"16131","44487",0.00139289260492743,0.000432720162615285,0.00248244305920166
"16132","44500",0.000384964576606487,0.000227958813965308,0.0986804176259956
"16133","44501",0.000321852693864266,0.000178379256014448,0.0783559580766725
"16134","44511",0.000130109914108002,0.000143280317842624,0.369017472466242
"16135","44512",4.73386376795912e-05,0.000127181041230934,0.711604669039729
"16136","44513",-2.59271340522472e-07,9.68555931010657e-05,0.997876831332089
"16137","44514",5.07951419541526e-05,7.44460223412173e-05,0.498789989510065
"16138","44515",5.74006667248765e-05,7.18995257591443e-05,0.429161245642583
"16139","44516",-3.16750471469356e-05,0.000102598017485569,0.759053443432549
"16140","44517",-7.07184665898631e-05,9.88041047049538e-05,0.478109898264345
"16141","44518",-8.5035705519012e-06,6.25895758699416e-05,0.892579160261014
"16142","44519",3.09412710093664e-05,4.58925750096582e-05,0.50387144636382
"16143","44520",1.47391717912939e-05,3.35224827362634e-05,0.66242294233839
"16144","44521",1.65603475214599e-05,3.87823882494503e-05,0.671555388724334
"16145","44522",2.49084137842286e-05,3.85688802857196e-05,0.521911356711591
"16146","44523",2.2993132090816e-05,6.4984139047589e-05,0.725238764620966
"16147","44524",-6.14064956362269e-05,0.000115733239131927,0.59849983250956
"16148","44525",-7.53252248429237e-06,0.000209879629115861,0.97154032583005
"16149","44526",0.000104010127388029,0.000239127319810555,0.665820445179481
"16150","44527",9.32253109379558e-05,0.000150099476251741,0.537896679881053
"16151","44528",6.90639319729462e-05,0.000106665404342988,0.52084367956698
"16152","44529",0.000108505115100871,8.89662992602843e-05,0.229413628879446
"16153","44530",0.000127992297223516,9.01383293201612e-05,0.163001679052695
"16154","44531",0.000132805285785296,8.75808728332101e-05,0.136916180102198
"16155","44532",0.000116814779979913,7.93364342941296e-05,0.148368197597533
"16156","44533",0.000116080979872306,7.35528474969561e-05,0.122023115024098
"16157","44534",9.10037450106972e-05,6.50118291644391e-05,0.168915817020868
"16158","44535",7.47548001062704e-05,5.7175083611821e-05,0.198164954302829
"16159","44536",9.51784370475214e-05,6.18425697721589e-05,0.13129440104255
"16160","44537",9.03744463673243e-05,5.91803090625935e-05,0.134231840799997
"16161","44538",9.03243035896464e-05,5.40553801723715e-05,0.102166196965591
"16162","44539",8.55712683740002e-05,3.5234986294666e-05,0.0195188718317351
"16163","44540",9.55967847486091e-05,3.92120895975945e-05,0.0190834271057055
"16164","44541",9.45370023177962e-05,2.5604660047999e-05,0.000635341877485686
"16165","44542",8.51260432529192e-05,2.75088478836109e-05,0.00350136002593543
"16166","44543",7.78657874073493e-05,2.41554576650345e-05,0.0024507411979923
"16167","44544",9.07520511402873e-05,2.29849334419484e-05,0.000294464981734403
"16168","44545",7.20842033250081e-05,1.60926590231039e-05,5.65942050925616e-05
"16169","44546",6.19664437156556e-05,6.55982225534866e-06,5.97360324007939e-12
"16170","44547",6.83580342924581e-05,9.97082610805689e-06,2.33763497745858e-08
"16171","44548",9.87988223853772e-05,1.70960114913545e-05,8.25330029942713e-07
"16172","44549",0.000165110010390039,4.13705094406674e-05,0.000258572028827335
"16173","44550",0.000393977316147924,9.90085689520121e-05,0.000268033166477205
"16174","44551",0.000539154106684417,0.000179143547526262,0.00441026691435754
"16175","44552",0.000656811059749014,0.000201313889020695,0.00219666548343245
"16176","44553",0.00101006916915496,0.000307340352419446,0.00205408882589663
"16177","44559",0.000564237904129992,0.000144918519386664,0.000347737202961388
"16178","44560",0.000289205689823858,7.63767312193722e-05,0.000479671020404818
"16179","44561",0.000188157370856601,3.65009421557746e-05,6.42998482499125e-06
"16180","44562",0.000103487057640513,2.24230529848672e-05,3.67497300580815e-05
"16181","44563",6.19297316962647e-05,1.97535335755067e-05,0.00313172170186624
"16182","44564",4.97245984501172e-05,1.5394680414257e-05,0.00240693185231095
"16183","44565",4.99535159347419e-05,1.21645008180112e-05,0.000181451433784925
"16184","44566",6.19508031821028e-05,1.10514416230766e-05,1.46336801548544e-06
"16185","44567",7.55846488121642e-05,1.00633741667561e-05,2.72657178408415e-09
"16186","44568",6.98303814157041e-05,9.74733615878349e-06,8.47687519178782e-09
"16187","44569",4.86691208716954e-05,1.28491613557244e-05,0.000478009648124958
"16188","44570",3.58605812994856e-05,7.08564126099993e-06,8.73040336961917e-06
"16189","44571",2.56391412299916e-05,1.92069246522645e-05,0.189103391095771
"16190","44572",4.2502079375855e-06,2.64443049070473e-05,0.873082159890999
"16191","44573",1.22587810311176e-05,2.78165724893911e-06,7.11116228074617e-05
"16192","44574",3.40046325277755e-06,5.08199693514613e-06,0.507080861183986
"16193","44575",1.12750929409213e-05,1.04066371432442e-05,0.284788641674068
"16194","44576",1.78142992603512e-05,9.52276121155027e-06,0.0683641944440187
"16195","44577",2.61763043339273e-05,1.2714494790979e-05,0.04575284891288
"16196","44578",1.39017669234275e-05,9.75376092907216e-06,0.161468122527663
"16197","44579",7.11208924070051e-06,1.74206388907847e-05,0.68515933303892
"16198","44580",8.02787290375971e-06,1.88886855051893e-05,0.672999287178864
"16199","44581",1.29195299163237e-05,1.53050869028662e-05,0.403377624700396
"16200","44582",1.48881142649271e-05,1.23643637437562e-05,0.235287477526021
"16201","44583",1.54155851457316e-05,9.22534378886527e-06,0.102157203350699
"16202","44584",2.02161269128082e-05,8.39990029625372e-06,0.0205726794432819
"16203","44585",4.03783239139466e-05,1.03844920659159e-05,0.00035319897605673
"16204","44586",4.95872980431138e-05,1.48393792576685e-05,0.00175763029294206
"16205","44587",8.56975069860101e-05,1.68235815232022e-05,7.84434564885606e-06
"16206","44588",6.07897537928503e-05,1.15252696414849e-05,4.34854035895545e-06
"16207","44589",4.09041410380207e-05,4.69425362871289e-06,5.78520589216228e-11
"16208","44590",2.32172265980028e-05,2.5252343412338e-06,1.29605313316355e-11
"16209","44591",6.73033956001832e-06,1.25299345221368e-06,3.16427659324984e-06
"16210","44592",3.6241989386626e-06,2.30867075881927e-07,3.52781960666871e-19
"16211","44593",2.91258926961741e-06,5.75553520523643e-07,8.7451909812422e-06
"16212","44594",2.57826386948029e-06,7.17564651300267e-07,0.000850794433177795
"16213","44595",2.2152689888022e-06,5.95949258269616e-07,0.000589869539460384
"16214","44596",1.42517530762284e-06,5.92557946588177e-07,0.0206510558678856
"16215","44597",1.30035039346489e-06,4.386906706241e-07,0.00498394055815608
"16216","44598",7.38764629412566e-07,7.6199879779399e-07,0.33784163175206
"16217","44599",1.33050632304073e-06,1.06572607957196e-06,0.218780791622858
"16218","44600",4.14662022214137e-06,5.60631967341363e-07,3.96179889435653e-09
"16219","44601",7.6098968431832e-06,3.78032087331887e-07,3.42957093089402e-23
"16220","44602",7.87303457722932e-06,5.56537466308929e-07,1.41434647482288e-17
"16221","44603",1.15060851132117e-05,5.66296113817362e-07,2.40567393203057e-23
"16222","44604",1.24427731836637e-05,2.14654405956857e-06,7.78669656339793e-07
"16223","44605",1.53359566184998e-05,1.22105784391758e-06,8.21761837138517e-16
"16224","44606",1.58467335067761e-05,6.52295776278677e-06,0.0194817293846524
"16225","44607",9.53600280049779e-06,4.9234495653516e-06,0.0595093773094939
"16226","44608",1.04750198412996e-05,6.09569419777479e-06,0.0930828642874442
"16227","44609",1.0679190473639e-05,6.8946691117305e-06,0.12890758889456
"16228","44610",9.62633999818415e-06,2.56110660296162e-06,0.000521380824858914
"16229","44611",4.06198682822141e-06,2.29656248419361e-06,0.0842020232978394
"16230","44612",1.40269053537761e-05,2.3249666968019e-06,3.5587210314853e-07
"16231","44613",1.49839524168231e-05,2.74781984115806e-06,2.41969437811922e-06
"16232","44614",1.26633478002944e-05,1.20123525000787e-06,2.26730099441736e-13
"16233","44615",1.07793626446152e-05,1.24532127958138e-06,6.93781453940588e-11
"16234","44616",7.83969973865529e-06,9.08522549066299e-07,7.54940635910788e-11
"16235","44617",2.82932176334209e-06,2.06230194294613e-07,4.09845456911197e-17
"16236","44618",1.07802290690628e-06,3.37174270099105e-07,0.00263707913881169
"16237","44619",1.00108651101455e-06,3.56969105575829e-07,0.00760183327334902
"16238","44620",1.16505737300532e-06,2.40421742988485e-07,1.75307805246444e-05
"16239","44621",1.16505737300532e-06,2.40421742988485e-07,1.75307805246444e-05
"16240","44622",1.11644350943438e-06,2.51091599515558e-07,6.28102748483403e-05
"16241","44623",1.0509025431255e-06,2.12576117012112e-07,1.27801155889895e-05
"16242","44624",1.03142343553218e-06,2.25994617389379e-07,4.3270306582707e-05
"16243","44625",2.29418337620376e-06,5.25695713516721e-07,8.13906311772902e-05
"16244","44626",2.61353714400908e-06,4.5200083088116e-07,8.16927769098339e-07
"16245","44627",2.77409205001133e-06,4.95874549164616e-07,1.51911528495e-06
"16246","44628",3.85864308166642e-06,5.90582827199938e-07,6.77958268755608e-08
"16247","44629",8.80209223506141e-06,1.20995254738463e-06,5.89680363204461e-09
"16248","44630",4.36950548266526e-06,1.32548943474169e-06,0.00199677677216754
"16249","44631",5.07753367166042e-06,1.5203352717909e-06,0.00176691295380669
"16250","44632",7.51656327045649e-06,7.09288504903735e-07,1.92953909124798e-13
"16251","44633",7.08268625211699e-06,1.08544991830446e-06,6.97311188021998e-08
"16252","44634",7.00423816836781e-06,7.20676185330663e-07,2.6093879159583e-12
"16253","44635",6.49762811040429e-06,3.59880685602538e-07,2.08295388526097e-21
"16254","44636",4.65300750678195e-06,5.76519177739376e-07,4.45632967832772e-10
"16255","44637",1.92044554779501e-06,9.4853896752169e-07,0.0492936983835782
"16256","44638",4.93029055821671e-06,1.30471236696015e-06,0.000490898308666328
"16257","44639",5.46997585728031e-06,1.52702322915055e-06,0.000878536034016555
"16258","44640",8.79887073927152e-06,6.39435550279808e-07,3.69598844847673e-17
"16259","44641",6.62873967931739e-06,1.55989628966952e-06,0.00011649895607575
"16260","44642",4.7347369439003e-06,9.54774082789293e-07,1.21595641771969e-05
"16261","44643",1.04152456190492e-05,9.04396926715345e-07,1.40756964141875e-14
"16262","44644",9.68136249152651e-06,1.00811990391994e-06,3.70312145552746e-12
"16263","44645",1.18146643823128e-05,1.67515786822144e-06,1.2214570703248e-08
"16264","44646",1.87588372740135e-05,2.74460715116344e-06,2.50538045790424e-08
"16265","44647",2.02762864631579e-05,2.8737783039879e-06,1.21044703651135e-08
"16266","44648",1.602559939853e-05,4.72724263682729e-06,0.00153109955263174
"16267","44649",1.01073950946798e-05,1.77536008308939e-06,1.09631774681093e-06
"16268","44650",2.46037912764523e-05,6.9858786336291e-06,0.00104705863004674
"16269","44651",3.02472785139578e-05,1.84935118093938e-06,7.98069220273253e-20
"16270","44652",3.20383121045119e-05,2.69315496198869e-06,4.92247593078939e-15
"16271","44653",3.73188807555411e-05,2.46842865870918e-06,1.35826269353385e-18
"16272","44654",4.23783179688798e-05,4.17387465536848e-06,7.11167178065137e-13
"16273","44655",4.85040576841095e-05,6.67964559783089e-06,6.15876723192291e-09
"16274","44656",5.17799697472563e-05,6.64166181854417e-06,1.07958674883656e-09
"16275","44657",5.02486567415871e-05,7.39857645179972e-06,2.88868704768729e-08
"16276","44658",5.323596647593e-05,8.65352014601099e-06,2.40079367605052e-07
"16277","44659",5.82436307033935e-05,8.94209665126578e-06,7.2483795157914e-08
"16278","44660",5.53449560484641e-05,9.44392707655376e-06,6.30658744986189e-07
"16279","44661",5.5777659627462e-05,9.10259280807365e-06,2.60192772607812e-07
"16280","44662",7.04348875108881e-05,1.62831439532725e-05,9.18276537327e-05
"16281","44663",6.19135092521644e-05,1.02272799750561e-05,3.32396382693745e-07
"16282","44664",8.27632899945702e-05,9.46526083348842e-06,5.26122926003018e-11
"16283","44665",5.38782727206349e-05,1.05674438383359e-05,7.72708234872493e-06
"16284","44666",8.52497118547159e-05,1.13716050399429e-05,2.85521523623675e-09
"16285","44667",9.44431508329491e-05,1.43458173780892e-05,5.7513145465974e-08
"16286","44668",0.000139212387869152,1.04506385771659e-05,1.12678671526396e-16
"16287","44669",0.000208480811402816,4.48728549204248e-05,3.33054604762804e-05
"16288","44670",0.000339455042673667,5.36316204372166e-05,1.33343691992206e-07
"16289","44671",0.000334539081710498,5.28679096433484e-05,1.34031968653729e-07
"16290","44672",0.000320270743980238,5.42160070494069e-05,5.39911841347081e-07
"16291","44673",0.000331621491382246,5.39192558153999e-05,2.41362466625667e-07
"16292","44674",0.000331477394926419,5.55313316894323e-05,4.39867679716387e-07
"16293","44675",0.000313217271152289,5.13523249379959e-05,2.85764844286879e-07
"16294","44676",0.000313265934660094,5.21924605975042e-05,3.94407104819524e-07
"16295","44677",0.000331530141528494,5.02686384328636e-05,5.5302780935245e-08
"16296","44678",0.000383501478994267,5.17937477462698e-05,3.85879507333068e-09
"16297","44679",0.000437835979627028,6.06546065412331e-05,7.08991554471843e-09
"16298","44680",0.000416284354215955,5.86946887365551e-05,1.07269825441661e-08
"16299","44681",0.000422082957470013,5.7943893003959e-05,5.71435578530383e-09
"16300","44682",0.000537475975360505,7.74678120156806e-05,1.7824325653663e-08
"16301","44683",0.000646687443735088,9.16285610875949e-05,1.20217040152781e-08
"16302","44693",0.000429400778542201,3.29912380115218e-05,2.47849068270324e-16
"16303","44694",0.000406307036519207,2.53391067579823e-05,1.63924824506968e-19
"16304","44695",0.000349014253278045,2.36818302918019e-05,3.35892491706166e-18
"16305","44696",0.000358936226570469,2.47930709323829e-05,6.29578315871215e-18
"16306","44697",0.000377468092217071,3.89023427112223e-05,2.73878708905058e-12
"16307","44711",0.00116347473067237,0.000129839812409841,2.67044586940619e-11
"16308","44713",0.000653854488296149,7.74897899077077e-05,1.38139047016031e-10
"16309","44714",0.000659705658058242,7.83517958311643e-05,1.46328897157287e-10
"16310","44715",0.000540937602259571,5.90973957369809e-05,1.4699151864239e-11
"16311","44716",0.000562007810073592,6.86333356870508e-05,3.05666619302796e-10
"16312","44717",0.000759426427898855,9.52094555051219e-05,6.03737446370184e-10
"16313","44718",0.00110339901767306,0.000133171502584273,2.24265883078755e-10
"16314","44959",0.000489029268748835,7.86224553782917e-05,1.91620808976578e-07
"16315","44960",0.000371241199778441,7.92228157285802e-05,2.9305294816845e-05
"16316","44961",0.000172776070740334,5.93216675115163e-05,0.00572003726374691
"16317","44962",0.000129975454571031,8.24124731028909e-05,0.122268098904118
"16318","44963",0.000286839679544193,9.55094761137152e-05,0.00448664281301535
"16319","44964",0.000280571189544624,7.59987206418225e-05,0.000636078723446774
"16320","44965",0.000169010793942445,3.02990920589638e-05,1.60281016596149e-06
"16321","44966",8.8573326019199e-05,1.42631363096055e-05,1.98092384284108e-07
"16322","44967",0.000104913548674622,3.33702732170877e-05,0.00305665395477652
"16323","44968",0.000199081655057277,7.1876064473502e-05,0.00831664130071609
"16324","44969",0.000246048199313018,7.71323232994353e-05,0.0026909703870504
"16325","44970",0.000256649262962744,5.2830877511023e-05,1.68621319638818e-05
"16326","44971",0.000278084876750773,6.4079908764526e-05,8.78778042555213e-05
"16327","44972",0.000400595788656962,0.000125249520335658,0.00262862793718992
"16328","44973",0.000343903684953408,7.51904452980474e-05,4.19367619950053e-05
"16329","44974",0.000283856791147061,7.69733824393946e-05,0.000643777382707754
"16330","44975",0.000249344588123705,5.88508327558561e-05,0.000121155498158511
"16331","44976",0.000218368717829185,4.34122387208222e-05,9.6533913984014e-06
"16332","44977",0.000190770639337311,3.52074556045502e-05,2.71093470938573e-06
"16333","44978",0.000167823651091021,3.19016285670778e-05,4.54979982883924e-06
"16334","44979",0.000148097841057112,2.24980534488618e-05,5.76326453068045e-08
